geneId,geneName,numEntries
390322,OR6C7P,0
343169,OR6F1,0
81448,OR6K2,0
128372,OR6N1,0
128366,OR6P1,0
346517,OR6V1,0
391112,OR6Y1,0
26664,OR7C1,0
125958,OR7D4,0
81363,OR7E108P,0
10819,OR7E14P,0
391632,OR7E35P,0
26628,OR7E47P,0
219445,OR7E5P,0
26614,OR7E66P,0
79273,OR7E94P,0
390275,OR8A1,0
390271,OR8B3,0
390152,OR8H3,0
120586,OR8I2,0
219477,OR8J1,0
341568,OR8S1,0
390174,OR9G1,0
219956,OR9Q1,0
5338,PLD2,0
23646,PLD3,0
200150,PLD5,0
201164,PLD6,0
5341,PLEK,0
26499,PLEK2,0
84725,PLEKHA8,0
51054,PLEKHA8P1,0
58473,PLEKHB1,0
400224,PLEKHD1,0
79156,PLEKHF1,0
57480,PLEKHG1,0
59339,PLEKHA2,0
65977,PLEKHA3,0
57664,PLEKHA4,0
54477,PLEKHA5,0
22874,PLEKHA6,0
257068,PLCXD2,0
345557,PLCXD3,0
101927117,PLCG1-AS1,0
23007,PLCH1,0
9651,PLCH2,0
5334,PLCL1,0
113026,PLCD3,0
84812,PLCD4,0
5330,PLCB2,0
5331,PLCB3,0
100128054,PLCE1-AS1,0
391013,PLA2G2C,0
26279,PLA2G2D,0
30814,PLA2G2E,0
50487,PLA2G3,0
100137049,PLA2G4B,0
8605,PLA2G4C,0
106144526,PLA2G4C-AS1,0
283748,PLA2G4D,0
123745,PLA2G4E,0
101928388,PLA2G4E-AS1,0
255189,PLA2G4F,0
5325,PLAGL1,0
5326,PLAGL2,0
22925,PLA2R1,0
151056,PLB1,0
79887,PLBD1,0
101928290,PLBD1-AS1,0
196463,PLBD2,0
57110,PLAAT1,0
54979,PLAAT2,0
11145,PLAAT3,0
5920,PLAAT4,0
10761,PLAC1,0
191585,PLAC4,0
51316,PLAC8,0
153770,PLAC8L1,0
57125,PLXDC1,0
84898,PLXDC2,0
5361,PLXNA1,0
5362,PLXNA2,0
55558,PLXNA3,0
91584,PLXNA4,0
5364,PLXNB1,0
23654,PLXNB2,0
5365,PLXNB3,0
10154,PLXNC1,0
196051,PLPP4,0
84513,PLPP5,0
403313,PLPP6,0
84814,PLPP7,0
54886,PLPPR1,0
64748,PLPPR2,0
79948,PLPPR3,0
9890,PLPPR4,0
163404,PLPPR5,0
5356,PLRG1,0
5357,PLS1,0
8611,PLPP1,0
8612,PLPP2,0
56937,PMEPA1,0
11243,PMF1,0
100527963,PMF1-BGLAP,0
5359,PLSCR1,0
57047,PLSCR2,0
57048,PLSCR3,0
57088,PLSCR4,0
5360,PLTP,0
100861550,PLUT,0
148811,PM20D1,0
135293,PM20D2,0
5366,PMAIP1,0
10769,PLK2,0
1263,PLK3,0
55848,PLGRKT,0
123,PLIN2,0
10226,PLIN3,0
729359,PLIN4,0
440503,PLIN5,0
5355,PLP2,0
126520,PLK5,0
51090,PLLP,0
26030,PLEKHG3,0
25894,PLEKHG4,0
153478,PLEKHG4B,0
55200,PLEKHG6,0
57475,PLEKHH1,0
130271,PLEKHH2,0
79990,PLEKHH3,0
23207,PLEKHM2,0
389072,PLEKHM3,0
84069,PLEKHN1,0
51177,PLEKHO1,0
79949,PLEKHS1,0
349633,PLET1,0
450095,PLF,0
375775,PNPLA7,0
8228,PNPLA4,0
150379,PNPLA5,0
5407,PNLIPRP1,0
5408,PNLIPRP2,0
119548,PNLIPRP3,0
9240,PNMA1,0
10687,PNMA2,0
649238,PNMA6E,0
5409,PNMT,0
5411,PNN,0
56902,PNO1,0
5372,PMM1,0
139728,PNCK,0
25957,PNISR,0
154197,PNLDC1,0
441194,PMS2CL,0
5379,PMS2P1,0
5380,PMS2P2,0
5387,PMS2P3,0
729453,PMS2P6,0
647275,PNPP1,0
100528030,POC1B-GALNT4,0
134359,POC5,0
127435,PODN,0
79883,PODNL1,0
5420,PODXL,0
79070,POGLUT2,0
143888,POGLUT3,0
23275,POFUT2,0
10957,PNRC1,0
55629,PNRC2,0
23649,POLA2,0
5423,POLB,0
5425,POLD2,0
57804,POLD4,0
26073,POLDIP2,0
84271,POLDIP3,0
11201,POLI,0
5427,POLE2,0
54107,POLE3,0
56655,POLE4,0
27343,POLL,0
27434,POLM,0
353497,POLN,0
10721,POLQ,0
84172,POLR1B,0
10775,POP4,0
51367,POP5,0
10248,POP7,0
64091,POPDC2,0
64208,POPDC3,0
22932,POMZP3,0
64425,POLR1E,0
5430,POLR2A,0
5431,POLR2B,0
5432,POLR2C,0
5433,POLR2D,0
5434,POLR2E,0
5435,POLR2F,0
5436,POLR2G,0
5439,POLR2J,0
84820,POLR2J4,0
5440,POLR2K,0
5441,POLR2L,0
81488,POLR2M,0
10623,POLR3C,0
661,POLR3D,0
55718,POLR3E,0
10622,POLR3G,0
84265,POLR3GL,0
171568,POLR3H,0
51728,POLR3K,0
5442,POLRMT,0
9883,POM121,0
100101267,POM121C,0
94026,POM121L2,0
29774,POM121L9P,0
5462,POU5F1B,0
642559,POU5F1P3,0
645682,POU5F1P4,0
100009667,POU5F1P5,0
134187,POU5F2,0
5463,POU6F1,0
5455,POU3F3,0
5457,POU4F1,0
5458,POU4F2,0
5451,POU2F1,0
5452,POU2F2,0
25833,POU2F3,0
5453,POU3F1,0
353147,POROK4,0
100190982,POROK5,0
100196911,POROK6,0
10631,POSTN,0
401398,POT1-AS1,0
340441,POTEA,0
100996331,POTEB,0
317754,POTED,0
445582,POTEE,0
728378,POTEF,0
105373617,POTEF-AS1,0
404785,POTEG,0
23784,POTEH,0
440915,POTEKP,0
641455,POTEM,0
79144,PPDPF,0
492307,PPDPFL,0
5475,PPEF1,0
8500,PPFIA1,0
8499,PPFIA2,0
8541,PPFIA3,0
133522,PPARGC1B,0
5471,PPAT,0
5473,PPBP,0
728045,PPBPP1,0
60490,PPCDC,0
100861520,POU6F2-AS1,0
100689074,POU6F2-AS2,0
100192379,PP12613,0
151649,PP2D1,0
25845,PP7080,0
5464,PPA1,0
56342,PPAN,0
692312,PPAN-P2RY11,0
5480,PPIC,0
107986447,PPIC-AS1,0
5481,PPID,0
10450,PPIE,0
728448,PPIEL,0
10105,PPIF,0
9360,PPIG,0
10465,PPIH,0
51645,PPIL1,0
23759,PPIL2,0
53938,PPIL3,0
85313,PPIL4,0
285755,PPIL6,0
9677,PPIP5K1,0
110006325,PPIP5K1P1-CATSPER2,0
23262,PPIP5K2,0
5493,PPL,0
5494,PPM1A,0
5495,PPM1B,0
105369192,PPM1K-DT,0
151742,PPM1L,0
132160,PPM1M,0
147699,PPM1N,0
51400,PPME1,0
22843,PPM1E,0
9647,PPM1F,0
5496,PPM1G,0
57460,PPM1H,0
333926,PPM1J,0
8496,PPFIBP1,0
8495,PPFIBP2,0
51535,PPHLN1,0
5478,PPIA,0
122335,PPIAP24,0
440063,PPIAP43,0
5491,PPIAP9,0
151242,PPP1R1C,0
5504,PPP1R2,0
129285,PPP1R21,0
9858,PPP1R26,0
80316,PPP1R2C,0
100507444,PPP1R2P1,0
145376,PPP1R36,0
284352,PPP1R37,0
5501,PPP1CC,0
5514,PPP1R10,0
6992,PPP1R11,0
4659,PPP1R12A,0
4660,PPP1R12B,0
54776,PPP1R12C,0
23368,PPP1R13B,0
10848,PPP1R13L,0
94274,PPP1R14A,0
26472,PPP1R14B,0
81706,PPP1R14C,0
23645,PPP1R15A,0
5520,PPP2R2A,0
5522,PPP2R2C,0
55844,PPP2R2D,0
28227,PPP2R3B,0
55012,PPP2R3C,0
5525,PPP2R5A,0
5526,PPP2R5B,0
5527,PPP2R5C,0
5535,PPP3R2,0
5531,PPP4C,0
9989,PPP4R1,0
101927323,PPP4R1-AS1,0
55370,PPP4R1L,0
151987,PPP4R2,0
55671,PPP4R3A,0
57223,PPP4R3B,0
139420,PPP4R3C,0
57718,PPP4R4,0
5536,PPP5C,0
100506012,PPP5D1,0
79660,PPP1R3B,0
5507,PPP1R3C,0
89801,PPP1R3F,0
648791,PPP1R3G,0
286187,PPP1R42,0
5510,PPP1R7,0
5511,PPP1R8,0
55607,PPP1R9A,0
105375405,PPP1R9A-AS1,0
84687,PPP1R9B,0
84988,PPP1R16A,0
26051,PPP1R16B,0
10842,PPP1R17,0
170954,PPP1R18,0
5502,PPP1R1A,0
5516,PPP2CB,0
5499,PPP1CA,0
5532,PPP3CB,0
5529,PPP2R5E,0
22870,PPP6R1,0
9701,PPP6R2,0
55291,PPP6R3,0
100528023,PPR1,0
780910,PPR2,0
23082,PPRC1,0
84366,PRAC1,0
360205,PRAC2,0
84279,PRADC1,0
11230,PRAF2,0
157285,PRAG1,0
109245082,PRAL,0
84106,PRAM1,0
390999,PRAMEF12,0
400736,PRAMEF13,0
649179,PRAMENP,0
101928062,PRANCR,0
118471,PRAP1,0
5542,PRB1,0
653247,PRB2,0
5544,PRB3,0
5545,PRB4,0
100507118,PRC1-AS1,0
5547,PRCP,0
5548,PRD,0
9374,PPT2,0
100532746,PPT2-EGFL8,0
160760,PPTC7,0
23398,PPWD1,0
5539,PPY,0
54458,PRR13,0
78994,PRR14,0
253143,PRR14L,0
222171,PRR15,0
79170,PRR15L,0
51334,PRR16,0
729627,PRR23A,0
414235,PRR26,0
80742,PRR3,0
100130613,PRR32,0
55267,PRR34,0
150381,PRR34-AS1,0
146325,PRR35,0
11272,PRR4,0
55615,PRR5,0
553158,PRR5-ARHGAP8,0
79899,PRR5L,0
80758,PRR7,0
340037,PRR7-AS1,0
574414,PRR9,0
133619,PRRC1,0
7916,PRRC2A,0
23215,PRRC2C,0
5638,PRRG1,0
5639,PRRG2,0
79056,PRRG4,0
80863,PRRT1,0
642515,PRRT1B,0
10887,PROKR1,0
9692,PRORP,0
150696,PROM2,0
100505832,PROX1-AS1,0
283571,PROX2,0
8858,PROZ,0
8559,PRPF18,0
27339,PRPF19,0
5628,PROS2P,0
80209,PROSER1,0
254427,PROSER2,0
219731,PROSER2-AS1,0
148137,PROSER3,0
56341,PRMT8,0
90826,PRMT9,0
101867536,PRNCR1,0
23627,PRND,0
100506939,PRKG1-AS1,0
5593,PRKG2,0
51052,PRLH,0
2834,PRLHR,0
58510,PRODH2,0
84432,PROK1,0
147011,PROCA1,0
149830,PRNT,0
55390,PRO2268,0
8039,PROA,0
389333,PROB1,0
5619,PRM1,0
5620,PRM2,0
58531,PRM3,0
3276,PRMT1,0
3275,PRMT2,0
10196,PRMT3,0
10419,PRMT5,0
100505758,PRMT5-AS1,0
55170,PRMT6,0
23683,PRKD3,0
5613,PRKX,0
5616,PRKY,0
5584,PRKCI,0
5590,PRKCZ,0
439949,PRKCQ-AS1,0
53632,PRKAG3,0
5575,PRKAR1B,0
101926963,PRKAR1B-AS1,0
5576,PRKAR2A,0
5577,PRKAR2B,0
100169750,PRINS,0
57580,PREX1,0
80243,PREX2,0
5554,PRH1,0
100533464,PRH1-PRR4,0
106707243,PRH1-TAS2R14,0
5555,PRH2,0
5567,PRKACB,0
5571,PRKAG1,0
5563,PRKAA2,0
5564,PRKAB1,0
5565,PRKAB2,0
56979,PRDM9,0
5052,PRDX1,0
7001,PRDX2,0
10935,PRDX3,0
10549,PRDX4,0
25824,PRDX5,0
9588,PRDX6,0
10113,PREB,0
27166,PRELID1,0
100419971,PRELID1P2,0
153768,PRELID2,0
51012,PRELID3B,0
5549,PRELP,0
5550,PREP,0
59336,PRDM13,0
56980,PRDM10,0
56981,PRDM11,0
440556,PRDM16-DT,0
7799,PRDM2,0
11108,PRDM4,0
11105,PRDM7,0
63977,PRDM15,0
23574,PRG1,0
5553,PRG2,0
10394,PRG3,0
166336,PRICKLE2,0
100652759,PRICKLE2-AS1,0
101929316,PRICKLE2-DT,0
4007,PRICKLE3,0
29964,PRICKLE4,0
5557,PRIM1,0
5558,PRIM2,0
145270,PRIMA1,0
5284,PIGR,0
54965,PIGX,0
128869,PIGU,0
5281,PIGF,0
10026,PIGK,0
100128033,PIGPP3,0
118788,PIK3AP1,0
5286,PIK3C2A,0
5287,PIK3C2B,0
5288,PIK3C2G,0
5289,PIK3C3,0
101929134,PIGY-DT,0
80235,PIGZ,0
55011,PIH1D1,0
120379,PIH1D2,0
644997,PIK3CD-AS1,0
8503,PIK3R3,0
30849,PIK3R4,0
51050,PI15,0
221476,PI16,0
5266,PI3,0
55361,PI4K2A,0
55300,PI4K2B,0
254295,PHYHD1,0
9796,PHYHIP,0
84457,PHYHIPL,0
10745,PHTF1,0
57157,PHTF2,0
105374425,PHOX2B-AS1,0
29085,PHPT1,0
22822,PHLDA1,0
7262,PHLDA2,0
23612,PHLDA3,0
5298,PI4KB,0
196500,PIANP,0
8554,PIAS1,0
9063,PIAS2,0
10401,PIAS3,0
51588,PIAS4,0
284080,PICART1,0
9463,PICK1,0
378825,PICSAR,0
55022,PID1,0
55367,PIDD1,0
100874493,PIEZO1P2,0
80119,PIF1,0
128344,PIFO,0
9488,PIGB,0
643586,PKMP1,0
402408,PKMP2,0
9088,PKMYT1,0
5585,PKN1,0
5586,PKN2,0
101927891,PKN2-AS1,0
29941,PKN3,0
5316,PKNOX1,0
11187,PKP3,0
8502,PKP4,0
100129029,PKP4-AS1,0
51365,PLA1A,0
8399,PLA2G10,0
81579,PLA2G12A,0
84647,PLA2G12B,0
23659,PLA2G15,0
10531,PITRM1,0
100507034,PITRM1-AS1,0
114780,PKD1L2,0
342372,PKD1L3,0
339044,PKD1P1,0
93035,PKHD1L1,0
101927003,PKIA-AS1,0
5570,PKIB,0
11142,PKIG,0
9033,PKD2L1,0
27039,PKD2L2,0
5312,PKD3,0
91461,PKDCC,0
10343,PKDREJ,0
138429,PIP5KL1,0
51268,PIPOX,0
8544,PIR,0
100532742,PIR-FIGF,0
23761,PISD,0
57095,PITHD1,0
5306,PITPNA,0
100306951,PITPNA-AS1,0
23760,PITPNB,0
26207,PITPNC1,0
9600,PITPNM1,0
57605,PITPNM2,0
9271,PIWIL1,0
55124,PIWIL2,0
440822,PIWIL3,0
143689,PIWIL4,0
64219,PJA1,0
9867,PJA2,0
5303,PIN4,0
113791,PIK3IP1,0
101929760,PIK3IP1-AS1,0
29992,PILRA,0
29990,PILRB,0
5292,PIM1,0
11040,PIM2,0
415116,PIM3,0
54478,PIMREG,0
8396,PIP4K2B,0
79837,PIP4K2C,0
90809,PIP4P1,0
55529,PIP4P2,0
8394,PIP5K1A,0
8395,PIP5K1B,0
100861548,PINK1-AS,0
390940,PINLYP,0
54984,PINX1,0
5304,PIP,0
5182,PEPB,0
5183,PEPC,0
727993,PDYN-AS1,0
23037,PDZD2,0
79849,PDZD3,0
57595,PDZD4,0
105371045,PERCC1,0
84808,PERM1,0
64065,PERP,0
23481,PES1,0
100303755,PET117,0
5187,PER1,0
5197,PF4V1,0
5198,PFAS,0
7910,PFBI,0
5201,PFDN1,0
5202,PFDN2,0
5203,PFDN4,0
5204,PFDN5,0
10471,PFDN6,0
105463127,PFHB2,0
5207,PFKFB1,0
5208,PFKFB2,0
5209,PFKFB3,0
5210,PFKFB4,0
5211,PFKL,0
267002,PGBD2,0
267004,PGBD3,0
161779,PGBD4,0
79605,PGBD5,0
441897,PGBP,0
5225,PGC,0
5226,PGD,0
5228,PGF,0
80162,PGGHG,0
5229,PGGT1B,0
441531,PGAM4,0
192111,PGAM5,0
100421133,PGAM5P1,0
51555,PEX5L,0
730138,PFN1P1,0
5217,PFN2,0
345456,PFN3,0
643834,PGA3,0
643847,PGA4,0
5222,PGA5,0
5223,PGAM1,0
100132594,PGAM1P5,0
8800,PEX11A,0
5214,PFKP,0
58986,PGAP6,0
55276,PGM2,0
5231,PGK1P1,0
5232,PGK2,0
25796,PGLS,0
8993,PGLYRP1,0
114770,PGLYRP2,0
114771,PGLYRP3,0
57115,PGLYRP4,0
1912,PHC2,0
80012,PHC3,0
144717,PHETA1,0
150368,PHETA2,0
9749,PHACTR2,0
285740,PHACTR2-AS1,0
116154,PHACTR3,0
65979,PHACTR4,0
51808,PHAX,0
5239,PGM5,0
572558,PGM5-AS1,0
283871,PGP,0
54858,PGPEP1,0
145814,PGPEP1L,0
101054525,PGR-AS1,0
10857,PGRMC1,0
10424,PGRMC2,0
9489,PGS1,0
7830,PHA2A,0
653583,PHLDB3,0
23239,PHLPP1,0
23035,PHLPP2,0
404684,PHOBS,0
162466,PHOSPHO1,0
100526832,PHOSPHO2-KLHL23,0
644844,PHGR1,0
5260,PHKG1,0
644032,PHKG1P2,0
100132163,PHKA2-AS1,0
112885,PHF21B,0
79142,PHF23,0
23349,PHF24,0
23469,PHF3,0
84844,PHF5A,0
11331,PHB2,0
5246,PHBP1,0
51533,PHF7,0
100873942,PHEX-AS1,0
5252,PHF1,0
55274,PHF10,0
51131,PHF11,0
57649,PHF12,0
148479,PHF13,0
9678,PHF14,0
26147,PHF19,0
5253,PHF2,0
51230,PHF20,0
51105,PHF20L1,0
5161,PDHA2,0
5166,PDK4,0
9124,PDLIM1,0
64236,PDLIM2,0
27295,PDLIM3,0
64714,PDIA2,0
2923,PDIA3,0
171423,PDIA3P1,0
9601,PDIA4,0
10954,PDIA5,0
10130,PDIA6,0
149420,PDIK1L,0
204474,PDILT,0
5163,PDK1,0
5164,PDK2,0
101928521,PDE6B-AS1,0
5150,PDE7A,0
27115,PDE7B,0
5151,PDE8A,0
56034,PDGFC,0
80310,PDGFD,0
5152,PDE9A,0
101928284,PDE9A-AS1,0
64146,PDF,0
5154,PDGFA,0
10611,PDLIM5,0
9260,PDLIM7,0
57546,PDP2,0
23042,PDXDC1,0
109731405,PDXDC2P,0
283970,PDXDC2P-NPIPB14P,0
8566,PDXK,0
57026,PDXP,0
653650,PDPK2P,0
10630,PDPN,0
55066,PDPR,0
5171,PDR,0
81572,PDRG1,0
23244,PDS5A,0
23047,PDS5B,0
55825,PECR,0
5177,PEE1,0
553115,PEF1,0
107985471,PEF1-AS1,0
23089,PEG10,0
359809,PEG13,0
5178,PEG3,0
100169890,PEG3-AS1,0
57162,PELI1,0
57161,PELI2,0
246330,PELI3,0
53918,PELO,0
27043,PELP1,0
10400,PEMT,0
118987,PDZD8,0
255762,PDZD9,0
5174,PDZK1,0
10158,PDZK1IP1,0
23024,PDZRN3,0
29951,PDZRN4,0
8682,PEA15,0
79834,PEAK1,0
375033,PEAR1,0
5037,PEBP1,0
157310,PEBP4,0
105373764,PDE11A-AS1,0
201626,PDE12,0
5136,PDE1A,0
5153,PDE1B,0
5137,PDE1C,0
5138,PDE2A,0
105369379,PDE2A-AS1,0
105369378,PDE2A-AS2,0
54760,PCSK4,0
5140,PDE3B,0
5141,PDE4A,0
5143,PDE4C,0
9659,PDE4DIP,0
8654,PDE5A,0
22984,PDCD11,0
80380,PDCD1LG2,0
5134,PDCD2,0
27250,PDCD4,0
282997,PDCD4-AS1,0
9141,PDCD5,0
10016,PDCD6,0
10015,PDCD6IP,0
10081,PDCD7,0
5082,PDCL,0
132954,PDCL2,0
79031,PDCL3,0
100132683,PDCL3P3,0
9468,PCYT1B,0
5833,PCYT2,0
100996949,PDA1,0
11333,PDAP1,0
5131,PDB1,0
5132,PDC,0
102724919,PDC-AS1,0
5046,PCSK6,0
105371027,PCSK6-AS1,0
9159,PCSK7,0
58488,PCTP,0
51449,PCYOX1,0
78991,PCYOX1L,0
5106,PCK2,0
9768,PCLAF,0
27344,PCSK1N,0
100302739,PCNA-AS1,0
359806,PCNAP1,0
57092,PCNP,0
10336,PCGF3,0
84333,PCGF5,0
84108,PCGF6,0
55795,PCID2,0
63935,PCIF1,0
5108,PCM1,0
5110,PCMT1,0
115294,PCMTD1,0
55251,PCMTD2,0
22990,PCNX1,0
80003,PCNX2,0
399909,PCNX3,0
5118,PCOLCE,0
100129845,PCOLCE-AS1,0
26577,PCOLCE2,0
5120,PCOS1,0
542767,PCOTH,0
126006,PCP2,0
5121,PCP4,0
105372808,PCSEAT,0
55486,PARL,0
25849,PARM1,0
5072,PARK3,0
55003,PAK1IP1,0
152559,PAQR3,0
124222,PAQR4,0
54852,PAQR5,0
79957,PAQR6,0
164091,PAQR7,0
85315,PAQR8,0
344838,PAQR9,0
56288,PARD3,0
117583,PARD3B,0
50855,PARD6A,0
84552,PARD6G,0
8505,PARG,0
170534,PARK10,0
677662,PARK12,0
654433,PAX8-AS1,0
440034,PAX6-AS1,0
94104,PAXBP1,0
100506215,PAXBP1-AS1,0
22976,PAXIP1,0
202781,PAXIP1-AS1,0
286257,PAXX,0
100303716,PBC2,0
7962,PBCA,0
7948,PBCRA1,0
55872,PBK,0
64081,PBLD,0
59351,PBOV1,0
25891,PAMR1,0
9924,PAN2,0
255967,PAN3,0
110231149,PANCR,0
387572,PAND1,0
101154753,PANDAR,0
53354,PANK1,0
107985395,PANK2-AS1,0
79646,PANK3,0
55229,PANK4,0
100506421,PANTR1,0
24145,PANX1,0
56666,PANX2,0
116337,PANX3,0
196743,PAOX,0
89932,PAPLN,0
10914,PAPOLA,0
64895,PAPOLG,0
5069,PAPPA,0
60676,PAPPA2,0
9061,PAPSS1,0
84875,PARP10,0
57097,PARP11,0
64761,PARP12,0
54625,PARP14,0
165631,PARP15,0
54956,PARP16,0
10038,PARP2,0
10039,PARP3,0
143,PARP4,0
645771,PARP4P2,0
56965,PARP6,0
79668,PARP8,0
83666,PARP9,0
55010,PARPBP,0
25973,PARS2,0
25859,PART1,0
100630918,PARTICL,0
55742,PARVA,0
29780,PARVB,0
64098,PARVG,0
139135,PASD1,0
23178,PASK,0
160065,PATE1,0
10207,PATJ,0
197135,PATL2,0
23598,PATZ1,0
103157000,PAUPAR,0
54510,PCDH18,0
83259,PCDH11Y,0
5097,PCDH1,0
57575,PCDH10,0
105370333,PCCA-DT,0
84105,PCBD2,0
5093,PCBP1,0
400960,PCBP1-AS1,0
5094,PCBP2,0
102157401,PCBP2-OT1,0
54039,PCBP3,0
100129027,PCBP3-AS1,0
57060,PCBP4,0
100505795,PBX1-AS1,0
5089,PBX2,0
5090,PBX3,0
80714,PBX4,0
57326,PBXIP1,0
50652,PCA3,0
7834,PCAP,0
101978785,PCAT14,0
728606,PCAT18,0
100505495,PCAT19,0
103164619,PCAT2,0
104472713,PCAT29,0
118425,PCAT4,0
102578074,PCAT5,0
100506696,PCAT6,0
101928099,PCAT7,0
64881,PCDH20,0
5099,PCDH7,0
5100,PCDH8,0
5101,PCDH9,0
100874064,PCDH9-AS2,0
56117,PCDHA@,0
56147,PCDHA1,0
56139,PCDHA10,0
56138,PCDHA11,0
56137,PCDHA12,0
56136,PCDHA13,0
56146,PCDHA2,0
56145,PCDHA3,0
56144,PCDHA4,0
56143,PCDHA5,0
56142,PCDHA6,0
56141,PCDHA7,0
56140,PCDHA8,0
9752,PCDHA9,0
56135,PCDHAC1,0
56134,PCDHAC2,0
56116,PCDHB@,0
29930,PCDHB1,0
56123,PCDHB13,0
56121,PCDHB15,0
57717,PCDHB16,0
54661,PCDHB17P,0
56132,PCDHB3,0
56131,PCDHB4,0
56128,PCDHB8,0
56127,PCDHB9,0
56115,PCDHG@,0
56114,PCDHGA1,0
56106,PCDHGA10,0
56105,PCDHGA11,0
26025,PCDHGA12,0
56113,PCDHGA2,0
56112,PCDHGA3,0
56111,PCDHGA4,0
56108,PCDHGA7,0
56107,PCDHGA9,0
56100,PCDHGB6,0
56099,PCDHGB7,0
5098,PCDHGC3,0
91523,PCED1B,0
100233209,PCED1B-AS1,0
51585,PCF11,0
64002,PCGEM1,0
84759,PCGF1,0
3601,IL15RA,0
3603,IL16,0
3598,IL13RA2,0
27190,IL17B,0
27189,IL17C,0
53342,IL17D,0
29949,IL19,0
10068,IL18BP,0
8809,IL18R1,0
55540,IL17RB,0
132014,IL17RE,0
100288432,IL10RB-DT,0
22807,IKZF2,0
246210,IKBKGP1,0
64376,IKZF5,0
3595,IL12RB2,0
7850,IL1R2,0
3556,IL1RAP,0
26280,IL1RAPL2,0
84639,IL1F10,0
100996941,IL21-AS1,0
8808,IL1RL2,0
50604,IL20,0
53832,IL20RA,0
53833,IL20RB,0
107986136,IL20RB-AS1,0
283888,IL21R-AS1,0
50616,IL22,0
58985,IL22RA1,0
116379,IL22RA2,0
64806,IL25,0
55801,IL26,0
246778,IL27,0
9466,IL27RA,0
3562,IL3,0
146433,IL34,0
27179,IL36A,0
27177,IL36B,0
56300,IL36G,0
150084,IGSF5,0
10261,IGSF6,0
93185,IGSF8,0
57549,IGSF9,0
22997,IGSF9B,0
100188864,IH,0
3548,IHG1,0
9641,IKBKE,0
100270639,IHPS5,0
3550,IK,0
121457,IKBIP,0
3489,IGFBP6,0
3487,IGFBP4,0
285313,IGSF10,0
152404,IGSF11,0
84966,IGSF21,0
283284,IGSF22,0
147710,IGSF23,0
3544,IGLL2P,0
100423062,IGLL5,0
402665,IGLON5,0
3546,IGLV@,0
28825,IGLV1-40,0
28823,IGLV1-44,0
28822,IGLV1-47,0
28821,IGLV1-50,0
28772,IGLV10-54,0
28814,IGLV2-18,0
28796,IGLV3-21,0
28793,IGLV3-25,0
28780,IGLV5-48,0
28778,IGLV6-57,0
28950,IGKJ1,0
28949,IGKJ2,0
3519,IGKV@,0
28930,IGKV1-39,0
28299,IGKV1-5,0
28942,IGKV1-8,0
28891,IGKV1D-43,0
28904,IGKV1D-8,0
28920,IGKV2-29,0
28919,IGKV2-30,0
28890,IGKV2D-10,0
28883,IGKV2D-28,0
28882,IGKV2D-29,0
28913,IGKV3-15,0
28912,IGKV3-20,0
28915,IGKV3-7,0
28875,IGKV3D-15,0
28908,IGKV4-1,0
3535,IGL,0
3537,IGLC1,0
3538,IGLC2,0
3539,IGLC3,0
3540,IGLC4,0
3541,IGLC5,0
3542,IGLC6,0
28832,IGLJ2,0
28831,IGLJ3,0
28442,IGHV3-23,0
28439,IGHV3-30,0
28434,IGHV3-33,0
28428,IGHV3-41,0
28424,IGHV3-48,0
28421,IGHV3-52,0
28402,IGHV3-69-1,0
28452,IGHV3-7,0
28409,IGHV3-73,0
28407,IGHV3-75,0
28309,IGHV3OR16-7,0
28400,IGHV4-28,0
28395,IGHV4-34,0
28389,IGHV4-38-2,0
28394,IGHV4-39,0
28392,IGHV4-59,0
28391,IGHV4-61,0
28388,IGHV5-51,0
28387,IGHV5-78,0
28337,IGHVIV-44-1,0
50802,IGK,0
56912,IFT46,0
101180976,IFNL4,0
163702,IFNLR1,0
3466,IFNR,0
3467,IFNW1,0
3475,IFRD1,0
7866,IFRD2,0
90410,IFT20,0
9543,IGDCC3,0
57722,IGDCC4,0
3478,IGES,0
119710,IFTAP,0
10986,IGAD1,0
60498,IGAN1,0
100653384,IGAN2,0
3484,IGFBP1,0
3485,IGFBP2,0
646600,IGF2BP2-AS1,0
10643,IGF2BP3,0
51214,IGF2-AS,0
10642,IGF2BP1,0
255130,IGFBP7-AS1,0
347252,IGFBPL1,0
374918,IGFL1,0
645553,IGFL2-AS1,0
444882,IGFL4,0
79713,IGFLR1,0
91156,IGFN1,0
28471,IGHV1-12,0
28469,IGHV1-17,0
28474,IGHV1-2,0
28473,IGHV1-3,0
28462,IGHV1-68,0
28461,IGHV1-69,0
28472,IGHV1-8,0
28450,IGHV3-11,0
3493,IGHA1,0
3494,IGHA2,0
3495,IGHD,0
28508,IGHD1-14,0
28509,IGHD1-7,0
28499,IGHD3-10,0
28498,IGHD3-16,0
28501,IGHD3-3,0
28500,IGHD3-9,0
28495,IGHD4-11,0
28487,IGHD6-13,0
28484,IGHD7-27,0
3496,IGHDOR15@,0
3497,IGHE,0
3498,IGHEP1,0
3500,IGHG1,0
3501,IGHG2,0
3502,IGHG3,0
3503,IGHG4,0
3505,IGHGP,0
28481,IGHJ2,0
28479,IGHJ3,0
28477,IGHJ4,0
28476,IGHJ5,0
28475,IGHJ6,0
3438,IFN1@,0
3446,IFNA10,0
3447,IFNA13,0
3448,IFNA14,0
3449,IFNA16,0
